Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
3884	2	2	1	2
3886	2	2	1	3
3887	3	1	2	1
3891	3	2	2	1
3892	3	7	3	1
3899	3	3	1	2
3900	3	7	1	2
3901	3	3	1	2
3907	3	2	2	1
3911	3	1	1	3
3914	2	2	1	2
3919	1	1	1	2
3921	2	2	1	2
3925	2	2	1	2
3933	1	1	1	2
3936	3	2	2	1
3939	3	4	1	2
3940	1	1	1	3
3941	2	2	1	3
3947	2	2	1	2
3951	3	1	1	2
3960	3	2	1	3
3966	3	2	1	2
3968	1	1	2	1
3974	2	2	1	2
3975	2	2	2	1
3978	2	2	1	2
3981	1	1	1	2
3983	2	2	2	1
3984	1	1	2	1
3985	3	1	1	2
3988	2	2	1	2
3989	3	4	2	1
3990	2	2	1	2
3991	2	2	1	2
3992	3	3	1	2
3993	3	3	1	2
3995	3	4	2	1
4004	2	2	1	2
4005	1	1	2	1
4012	3	2	1	2
4026	2	2	1	3
4032	1	1	1	2
4033	3	6	2	1
4035	2	2	1	2
4037	1	1	2	1
4041	1	1	2	1
4042	2	2	2	1
4043	1	1	1	2
4044	2	2	2	1
4045	1	1	1	2
4051	2	2	1	2
4052	2	2	2	1
4056	3	3	1	2
4061	3	2	1	2
4064	1	1	1	2
4066	2	2	2	1
4068	1	1	2	1
4070	1	1	2	1
4072	2	2	2	1
4073	3	2	1	2
4078	1	1	1	2
4081	3	3	1	2
4087	2	2	1	2
4092	3	3	2	1
4095	2	2	1	3
4098	2	2	2	1
4105	1	1	1	2
4108	2	2	1	2
4118	2	2	1	2
4119	3	3	2	1
4131	3	2	1	3
4144	1	1	2	1
4147	1	1	1	3
4148	3	7	1	3
4150	1	1	2	1
4153	2	2	1	2
4159	3	3	3	1
4160	2	2	1	3
4161	1	1	1	2
4163	1	1	1	2
4164	3	3	1	2
4169	3	6	1	2
4172	3	2	1	2
4174	1	1	2	1
4175	1	1	2	1
4176	3	6	2	1
4178	3	1	1	2
4182	1	1	2	1
4185	1	1	1	3
4186	1	1	3	1
4187	1	1	2	1
4188	3	2	1	2
4192	3	2	1	2
4195	1	1	2	1
4198	3	4	1	2
4207	3	2	1	2
4214	3	3	1	2
4215	2	2	1	2
4218	1	1	2	1
4219	1	1	1	2
4220	1	1	1	3
4222	3	4	1	2
4223	1	1	1	2
4226	2	2	1	2
4227	2	2	1	2
4231	3	1	1	2
4241	1	1	2	1
4243	2	2	1	2
4246	2	2	2	1
4247	3	7	1	2
4248	1	1	1	2
4253	1	1	1	3
4272	3	7	2	3
4278	1	1	1	2
4280	3	3	1	2
4281	1	1	2	1
4282	1	1	2	1
4283	1	1	2	1
4284	3	2	1	2
4287	2	2	1	2
4288	1	1	2	1
4290	2	2	1	2
4291	1	1	1	2
4294	2	2	1	2
4295	3	2	1	2
4296	2	2	1	3
4301	1	1	1	2
4305	1	1	1	2
4308	1	1	2	1
4320	1	1	1	2
4321	3	7	1	2
4322	1	1	2	1
4326	3	2	1	3
4327	1	1	1	2
4331	3	2	1	2
4334	1	1	1	2
4335	1	1	1	2
4337	1	1	1	2
4338	3	3	1	2
4339	2	2	1	2
4346	2	2	1	2
4348	2	2	1	2
4349	1	1	1	2
4367	2	2	1	2
4373	2	2	1	2
4375	1	1	1	2
4376	1	1	1	3
4380	2	2	1	3
4388	2	2	2	1
4389	3	6	2	1
4390	2	2	1	2
4392	3	3	1	2
4394	2	2	2	1
4403	1	1	1	2
4408	1	1	1	2
4409	1	1	1	2
4410	1	1	2	1
4420	1	1	2	1
4421	3	2	1	2
4426	3	2	1	2
4431	1	1	1	3
4432	1	1	1	2
4438	1	1	1	2
4439	1	1	1	2
4441	3	3	1	2
4443	3	2	1	2
4445	2	2	1	2
4448	3	2	3	1
4450	1	1	1	2
4451	2	2	2	1
4453	1	1	2	1
4455	1	1	2	1
4467	2	2	1	3
4475	1	1	2	1
4476	2	2	1	2
4481	2	2	1	2
4482	3	7	2	1
4483	1	1	1	2
4487	2	2	1	2
4491	2	2	1	2
4492	3	3	1	2
4496	2	2	1	2
4498	2	2	1	2
4499	1	1	2	1
4503	3	6	1	2
4508	2	2	1	2
4510	2	2	1	2
4513	3	7	1	2
4514	3	2	1	2
4516	2	2	1	2
4517	2	2	1	3
4520	2	2	2	1
4523	3	2	2	1
4524	3	7	2	1
4525	3	3	2	1
4529	3	3	2	1
4530	1	1	2	1
4532	3	7	1	2
4536	2	2	1	2
4538	1	1	1	2
4540	1	1	1	3
4543	1	1	1	2
4545	3	4	1	2
4551	2	2	1	2
4553	3	3	1	2
4554	3	1	1	3
4555	1	1	1	3
4557	2	2	1	2
4567	1	1	1	2
4574	2	2	1	2
4579	2	2	2	1
4583	3	1	1	2
4589	3	7	2	1
4590	3	3	2	1
4591	2	2	2	1
4592	3	7	2	1
4617	1	1	1	2
4621	2	2	2	1
4633	2	2	1	2
4655	2	2	2	1
4660	1	1	2	1
4662	1	1	2	1
4664	1	1	1	2
4667	1	1	1	2
4668	3	1	3	1
4674	2	2	1	2
4675	3	2	1	2
4676	3	3	1	3
4677	2	2	1	3
4680	3	3	1	2
4682	2	2	2	1
4683	2	2	1	2
4688	1	1	2	1
4690	1	1	1	2
4695	3	8	1	2
4698	2	2	1	2
4703	2	2	1	2
4711	2	2	1	2
4712	3	2	1	2
4714	2	2	1	2
4715	3	4	1	2
4716	2	2	1	2
4719	2	2	1	2
4722	3	4	1	2
4723	1	1	1	2
4732	2	2	1	2
4734	3	6	1	2
4736	3	3	1	2
4739	3	2	1	2
4752	3	2	1	2
4754	1	1	1	2
4756	2	2	1	2
4757	2	2	3	1
4758	2	2	1	3
4760	2	2	3	2
4762	1	1	1	3
4766	3	2	2	1
4768	1	1	2	1
4770	2	2	2	1
4771	1	1	2	1
4774	2	2	2	1
4776	3	2	1	2
4782	3	3	1	3
4783	2	2	1	3
4789	2	2	1	3
4797	1	1	1	2
4800	1	1	1	2
4801	3	4	1	2
4811	1	1	1	2
4812	3	4	1	2
4816	1	1	1	2
4819	2	2	2	1
4822	2	2	1	2
4823	2	2	1	3
4831	3	7	2	1
4832	2	2	1	2
4844	3	4	1	2
4849	2	2	2	1
4850	1	1	2	1
4854	2	2	2	1
4857	1	1	3	1
4858	2	2	1	3
4859	3	2	1	2
4862	1	1	1	3
4870	3	3	1	3
4871	1	1	1	2
4882	2	2	1	2
4883	1	1	1	2
4884	2	2	2	1
4885	1	1	2	1
4887	2	2	2	1
4889	2	2	2	1
4891	2	2	2	1
4911	3	1	1	2
4913	2	2	1	2
4918	1	1	1	2
4919	1	1	1	2
4925	2	2	1	2
4927	2	2	1	2
4933	3	3	1	2
4940	3	7	1	2
4941	1	1	1	2
4946	3	7	1	2
4955	3	2	1	2
4956	1	1	1	2
4958	3	4	1	3
4960	1	1	1	2
4981	2	2	1	2
4982	2	2	2	1
4984	2	2	1	2
4989	1	1	2	1
4994	2	2	1	2
4996	2	2	1	2
5008	3	2	1	3
5014	3	2	2	1
5017	3	3	1	2
5018	1	1	1	2
5020	2	2	1	2
5022	2	2	2	1
5023	3	2	1	2
5024	1	1	2	1
5026	2	2	1	2
5029	2	2	1	2
5033	3	3	3	1
5043	1	1	1	2
5045	1	1	1	3
5046	3	3	3	1
5047	3	3	1	2
5048	1	1	2	1
5053	1	1	2	1
5055	3	7	1	2
5057	2	2	1	2
5059	2	2	1	2
5060	3	7	1	2
5064	1	1	2	1
5076	3	7	1	2
5077	1	1	1	2
5078	3	2	1	3
5080	3	8	2	1
5081	2	2	2	1
5084	1	1	1	2
5085	1	1	1	2
5088	2	2	1	3
5099	1	1	1	2
5118	2	2	2	1
5119	1	1	2	1
5123	3	2	1	2
5125	2	2	1	2
5126	2	2	1	2
5127	3	2	1	2
5130	1	1	1	2
5134	2	2	1	2
5137	2	2	1	3
5143	1	1	1	2
5145	1	1	2	1
5147	1	1	2	1
5155	1	1	1	3
5159	3	7	2	1
5160	1	1	2	1
5162	3	3	1	2
5163	3	4	1	3
5174	3	7	1	2
5175	3	6	1	2
5176	1	1	1	2
5182	2	2	1	2
5189	2	2	2	1
5190	2	2	1	2
5192	1	1	2	1
5195	2	2	1	2
5203	1	1	1	2
5205	2	2	1	3
5206	1	1	3	1
5209	3	3	1	2
5214	3	2	1	2
5215	1	1	1	2
5219	2	2	1	2
5224	3	4	1	2
5226	1	1	1	2
5227	1	1	2	1
5230	2	2	1	2
5241	2	2	1	2
5248	2	2	1	2
5255	3	2	1	2
5256	3	7	1	3
5260	2	2	1	2
5262	2	2	1	2
5270	2	2	1	3
5272	2	2	1	2
5274	1	1	2	3
5275	3	7	3	1
5276	1	1	1	3
5278	2	2	2	1
5279	2	2	1	3
5280	3	7	2	3
5282	1	1	1	2
5292	2	2	1	2
5293	3	2	2	1
5296	3	3	1	3
5299	2	2	1	2
5301	3	7	2	1
5303	2	2	2	1
5305	2	2	1	2
5308	3	3	1	2
5309	1	1	1	2
5310	1	1	2	1
5313	1	1	2	1
5315	2	2	2	1
5318	3	2	1	2
5319	3	3	1	2
5322	1	1	2	1
5323	2	2	2	1
5324	2	2	2	1
5325	2	2	1	2
5327	2	2	1	3
5337	3	3	1	2
5339	1	1	1	2
5341	1	1	1	2
5342	1	1	2	1
5343	1	1	1	2
5351	3	2	1	2
5356	1	1	2	1
5357	3	7	1	2
5359	2	2	1	2
5360	2	2	1	2
5364	3	3	1	2
5368	1	1	1	2
5369	1	1	1	2
5372	2	2	1	2
5377	1	1	1	2
5381	3	3	1	2
5384	1	1	1	2
5398	1	1	2	1
5400	1	1	2	1
5401	3	1	2	1
5402	3	3	1	2
5404	2	2	2	1
5405	3	2	1	2
5406	1	1	1	2
5407	3	4	1	2
5422	3	4	1	2
5423	2	2	1	2
5424	2	2	1	2
5439	2	2	1	2
5446	3	2	1	2
5448	2	2	2	1
5450	2	2	1	3
5453	1	1	1	2
5461	1	1	1	2
5462	1	1	1	2
5479	1	1	1	2
5484	3	2	1	3
5485	1	1	1	3
5486	3	2	1	2
5488	3	3	1	2
5496	2	2	1	2
5504	3	3	2	1
5513	3	4	1	2
5518	3	2	1	2
5521	3	2	1	2
5522	2	2	1	2
5524	3	3	1	2
5531	3	2	1	2
5532	2	2	2	1
5533	3	7	2	1
5534	1	1	1	2
5535	3	3	2	1
5536	3	3	1	2
5537	1	1	1	2
5539	2	2	2	1
5542	1	1	1	2
5548	2	2	2	1
5550	2	2	2	1
5552	3	1	1	3
5553	3	7	3	1
5560	1	1	1	2
5562	1	1	1	2
5564	3	7	1	2
5569	2	2	1	2
5570	2	2	1	2
5579	3	8	1	2
5582	3	2	1	2
5583	3	3	1	2
5584	3	3	1	2
5588	3	7	2	1
5596	3	2	1	2
5599	1	1	2	1
5600	3	8	2	1
5605	3	1	1	2
5607	3	8	1	2
5616	2	2	1	2
5618	2	2	1	2
5627	1	1	1	3
5630	3	3	1	2
5633	2	2	2	1
5634	2	2	1	2
5638	2	2	2	1
5643	3	3	1	3
5647	2	2	1	2
5651	3	2	1	2
5654	3	2	1	2
5656	2	2	1	2
5659	3	4	1	2
5669	1	1	2	1
5675	3	4	1	2
5676	1	1	1	2
5680	3	3	1	2
5684	2	2	1	2
5685	3	3	1	2
5688	2	2	1	2
5689	1	1	1	2
5699	2	2	1	2
5712	1	1	1	2
5715	2	2	1	2
5720	3	6	1	2
5726	3	7	1	2
5729	2	2	1	2
5730	1	1	2	1
5731	2	2	1	2
5732	3	8	1	2
5734	3	2	1	2
5735	2	2	1	2
5739	1	1	2	1
5741	1	1	1	2
5743	2	2	1	2
5748	3	6	1	2
5751	2	2	1	2
5752	3	3	2	1
5757	3	3	1	2
5758	2	2	3	1
5760	3	7	1	2
5762	1	1	1	2
5773	3	2	1	2
5778	3	4	1	2
5783	3	4	1	2
5784	3	4	1	2
5785	2	2	1	3
5788	2	2	1	2
5800	3	7	1	2
5802	1	1	1	2
5808	1	1	1	2
5810	2	2	1	2
5811	1	1	1	2
5818	3	2	1	3
5821	3	2	1	2
5823	2	2	1	2
5824	2	2	1	2
5826	3	4	1	2
5829	3	4	1	2
5832	1	1	2	1
5833	2	2	1	2
5836	3	6	2	1
5837	3	3	2	1
5840	1	1	2	1
5841	3	7	3	1
5844	3	2	2	1
5850	1	1	1	2
5851	2	2	1	2
5852	3	6	2	1
5853	1	1	2	1
5857	3	3	1	2
5862	3	1	1	2
5872	2	2	1	2
5873	3	3	1	2
5876	3	4	1	2
5877	1	1	2	1
5878	3	4	1	3
5881	3	2	1	2
5884	3	2	1	2
5885	3	8	1	2
5886	3	2	1	2
5888	3	3	1	3
5893	2	2	1	2
5896	2	2	2	1
5898	3	4	1	2
5900	1	1	2	1
5901	3	4	1	2
5902	3	2	1	2
5903	2	2	1	2
5904	3	3	1	2
5905	2	2	1	2
5906	2	2	1	2
5908	3	3	1	2
5910	2	2	1	2
5915	3	2	1	2
5926	3	1	2	1
5927	2	2	1	2
5928	2	2	2	1
5938	3	8	1	2
5939	1	1	1	2
5940	1	1	1	2
5942	3	4	3	1
5949	1	1	1	2
5950	2	2	2	1
5951	3	6	1	2
5959	2	2	1	2
5962	3	2	1	2
5963	1	1	1	2
5965	3	3	1	2
5967	1	1	1	2
5968	3	2	1	2
5969	2	2	2	1
5970	2	2	2	1
5971	2	2	2	1
5972	2	2	1	2
5977	2	2	1	2
5981	1	1	2	1
5986	2	2	2	1
5988	3	2	1	2
5989	1	1	1	2
5990	3	3	2	1
5991	1	1	2	1
5992	3	3	2	1
5994	3	2	2	1
5995	3	3	2	1
5998	1	1	2	1
6001	1	1	1	2
6003	3	3	1	2
6008	2	2	1	2
6016	2	2	1	3
6018	2	2	1	2
6032	2	2	2	1
6033	2	2	1	2
6035	1	1	1	2
6038	1	1	1	2
6039	3	1	2	1
6040	1	1	1	2
6042	1	1	2	1
6043	1	1	3	1
6045	1	1	1	2
6046	1	1	1	2
6049	2	2	1	2
6054	2	2	1	2
6057	3	2	2	1
6061	3	4	1	2
6062	1	1	1	3
6069	1	1	1	2
6070	2	2	1	2
6076	3	2	1	2
6082	2	2	1	2
6091	3	4	1	2
6092	3	8	1	2
6098	3	2	2	1
6101	2	2	1	2
6103	3	2	1	2
6107	1	1	1	2
6111	1	1	1	2
6113	3	7	1	2
6115	2	2	1	2
6122	2	2	1	2
6128	1	1	1	3
6131	1	1	2	1
6136	2	2	1	2
6137	3	3	1	2
6148	2	2	1	2
6150	1	1	1	2
6153	3	2	1	2
6154	1	1	1	2
6165	1	1	1	2
6167	3	2	1	2
6171	3	7	1	2
6172	3	2	1	2
6176	1	1	1	2
6185	1	1	1	2
6186	2	2	1	2
6187	1	1	1	2
6192	1	1	1	2
6201	2	2	1	2
6203	3	2	1	2
6208	1	1	1	2
6219	3	3	2	1
6222	2	2	2	1
6225	1	1	1	2
6233	3	2	1	2
6238	1	1	1	2
6239	3	7	2	1
6240	1	1	1	2
6243	2	2	1	2
6246	2	2	1	2
6252	3	4	1	2
6256	1	1	1	2
6259	2	2	1	2
6267	2	2	2	1
6286	1	1	1	2
6292	1	1	2	1
6293	1	1	1	2
6294	1	1	1	2
6297	1	1	1	2
6302	1	1	1	2
6304	2	2	1	3
6306	1	1	1	2
6307	2	2	1	2
6308	1	1	2	1
6309	2	2	2	1
6311	3	2	1	2
6317	3	7	1	2
6328	3	6	1	2
6329	3	7	1	2
6330	2	2	2	1
6333	3	7	3	1
6338	3	4	1	2
6340	2	2	1	2
6344	2	2	1	2
6348	3	1	1	3
6357	2	2	1	2
6358	3	2	1	2
6361	3	4	1	2
6365	2	2	2	1
6366	3	2	2	1
6368	3	2	1	2
6369	2	2	2	1
6374	3	7	1	2
6376	1	1	1	2
6381	2	2	1	2
6382	3	1	1	2
6384	2	2	1	2
6385	3	1	1	2
6386	1	1	1	2
6389	3	1	1	2
6390	3	3	1	2
6393	3	8	2	1
6394	3	2	1	2
6398	3	7	2	1
6400	1	1	1	2
6401	1	1	1	2
6402	1	1	1	2
6412	3	4	1	2
6413	2	2	1	2
6414	3	1	1	2
6419	2	2	1	2
6420	1	1	1	2
6422	1	1	2	1
6423	3	7	2	1
6424	2	2	1	2
6426	3	2	1	2
6427	3	7	1	2
6433	1	1	1	2
6434	3	7	1	2
6435	3	3	2	1
6438	1	1	1	2
6440	2	2	1	2
6441	2	2	1	3
6442	1	1	1	3
6446	2	2	1	3
6451	2	2	1	3
6470	3	7	1	3
6474	3	7	1	3
6483	1	1	1	2
6494	1	1	1	2
6495	2	2	1	2
6503	1	1	1	2
6504	3	2	1	2
6510	1	1	1	2
6513	3	7	1	2
6514	1	1	2	1
6515	1	1	1	2
6517	1	1	3	1
6524	2	2	1	2
6527	1	1	2	1
6533	3	2	1	2
6535	3	3	1	2
6539	3	7	1	2
6541	1	1	1	2
6542	3	8	1	2
6543	1	1	1	2
6545	2	2	1	2
6551	2	2	1	2
6555	1	1	2	1
6559	1	1	1	2
6565	3	3	1	2
6567	1	1	2	1
6568	2	2	2	1
6569	1	1	1	2
6570	2	2	2	1
6580	3	3	1	2
6585	3	2	1	2
6586	1	1	2	1
6587	3	2	1	2
6591	1	1	2	1
6598	3	3	1	2
6604	3	7	2	1
6606	1	1	1	2
6608	2	2	2	1
6615	1	1	1	3
6626	3	1	2	1
6636	2	2	1	2
6642	3	3	1	2
6643	3	4	2	1
6646	2	2	1	2
6647	3	2	2	1
6656	3	2	1	2
6657	3	3	1	2
6660	1	1	1	3
6662	3	1	1	2
6664	1	1	1	2
6666	2	2	1	2
6673	1	1	3	1
6676	1	1	1	3
6679	1	1	1	2
6680	3	3	1	2
6681	3	3	1	2
6682	1	1	1	2
6684	2	2	1	2
6685	1	1	1	2
6690	2	2	1	2
6691	1	1	1	2
6692	1	1	2	1
6693	2	2	1	2
6695	2	2	1	2
6705	2	2	2	1
6708	3	2	1	3
6713	3	7	1	2
6716	2	2	1	2
6724	3	1	2	1
6725	3	7	1	2
6726	1	1	2	1
6727	2	2	1	2
6728	2	2	2	1
6729	1	1	2	1
6730	1	1	2	1
6731	2	2	1	2
6733	2	2	1	3
6734	1	1	1	3
6735	1	1	1	3
6737	1	1	1	2
6738	1	1	1	2
6741	3	2	1	2
6749	2	2	2	1
6753	3	2	1	2
6757	3	2	1	2
6758	1	1	1	2
6759	3	2	1	2
6761	2	2	1	2
6762	3	6	3	2
6764	3	3	1	2
6766	3	7	2	1
6767	2	2	2	1
6773	3	7	1	2
6775	3	7	1	2
6778	1	1	1	2
6785	1	1	3	1
6791	2	2	1	2
6799	1	1	1	2
6800	3	3	1	2
6804	2	2	2	1
6809	3	3	1	2
6812	3	2	1	2
6814	3	4	1	2
6825	3	2	1	2
6827	1	1	1	2
6828	2	2	1	2
6831	3	2	1	2
6832	1	1	1	3
6833	3	3	1	2
6839	2	2	1	2
6841	3	4	1	3
6844	3	2	1	2
6848	3	3	1	2
6850	2	2	2	1
6855	1	1	2	1
6861	2	2	1	2
6863	2	2	2	1
6865	1	1	2	1
6867	2	2	1	2
6869	3	4	1	2
6870	1	1	1	2
6877	3	8	1	2
6880	2	2	2	1
6885	3	2	1	2
6886	3	4	2	1
6893	1	1	1	3
6894	1	1	1	2
6899	2	2	1	2
6904	3	4	2	1
6907	2	2	1	2
6909	1	1	1	3
6914	3	4	1	2
6915	3	1	2	1
6916	3	7	1	2
6917	2	2	2	1
6918	1	1	2	1
6920	3	1	2	1
6921	3	8	2	1
6942	1	1	1	2
6943	2	2	1	2
6944	3	3	1	2
6947	3	2	3	1
6948	2	2	2	1
6949	2	2	2	1
6950	3	2	1	2
6951	2	2	2	1
6952	3	8	1	2
6953	2	2	2	1
6954	3	3	1	2
6960	2	2	1	2
6964	2	2	1	2
6972	3	1	1	2
6975	1	1	1	3
6978	3	7	1	2
6979	1	1	2	1
6980	2	2	2	1
6982	2	2	1	3
6984	3	6	2	1
6987	1	1	1	2
6988	2	2	2	1
6991	2	2	1	2
6994	2	2	1	2
6996	3	8	1	2
6997	3	2	1	2
6998	2	2	2	1
7006	3	7	1	2
7007	2	2	2	1
7008	3	8	1	2
7011	3	2	1	2
7014	2	2	1	3
7015	3	4	1	2
7016	1	1	1	3
7017	2	2	1	2
7021	3	4	2	1
7023	1	1	1	2
7026	3	2	1	2
7033	3	7	2	1
7034	1	1	1	2
7042	2	2	2	1
7043	2	2	1	2
7044	3	3	1	2
7050	3	7	2	1
7054	3	1	1	2
7060	3	4	1	2
7062	3	2	1	3
7066	2	2	1	2
7067	3	7	2	1
7075	3	2	1	2
7086	2	2	1	2
7090	3	7	2	1
7091	3	2	1	2
7102	2	2	1	2
7106	1	1	1	2
7115	1	1	1	2
7117	1	1	1	2
7118	1	1	1	2
7120	2	2	2	1
7122	2	2	2	1
7126	2	2	1	2
7139	2	2	1	2
7140	1	1	1	2
7142	3	4	1	2
7149	3	3	3	2
7151	1	1	2	1
7152	1	1	2	1
7153	1	1	2	1
7171	3	8	2	1
7172	3	7	2	1
7174	3	2	2	1
7183	2	2	2	1
7185	2	2	1	2
7186	3	3	2	1
7188	2	2	2	1
7194	3	2	1	3
7195	1	1	2	1
7202	3	2	1	2
7203	3	2	1	2
7223	3	2	1	2
7224	1	1	2	1
7229	2	2	1	2
7233	2	2	1	2
7236	2	2	2	1
7241	1	1	2	1
7244	3	1	1	2
7246	2	2	1	2
7248	3	4	1	3
7249	3	2	1	2
7257	3	2	2	1
7259	2	2	1	3
7262	2	2	2	1
7273	1	1	1	2
7278	3	2	1	2
7279	1	1	2	1
7282	1	1	1	2
7283	1	1	1	2
7285	2	2	1	2
7286	3	7	2	1
7287	1	1	2	1
7288	2	2	2	1
7293	1	1	1	3
7298	1	1	2	1
7300	1	1	1	2
7320	1	1	2	1
7322	3	7	1	2
7324	2	2	1	2
7327	3	4	1	3
7338	1	1	1	2
7341	1	1	1	2
7342	3	7	1	2
7343	2	2	1	2
7344	2	2	2	1
7346	3	2	1	2
7354	2	2	1	2
7355	2	2	1	2
7357	2	2	1	2
7359	2	2	2	1
7360	3	2	2	1
7362	2	2	2	1
7366	3	7	1	2
7372	3	3	3	1
7374	1	1	1	2
7375	2	2	1	2
7378	3	2	1	2
7381	3	4	3	1
7385	2	2	1	2
7387	2	2	1	2
7388	2	2	2	1
7392	2	2	1	2
7393	2	2	1	2
7394	2	2	1	2
7400	1	1	1	2
7402	1	1	2	1
7403	2	2	2	1
7409	2	2	2	1
7411	3	7	1	2
7412	2	2	1	2
7415	3	7	1	2
7418	2	2	1	2
7420	3	2	1	2
7421	1	1	1	2
7425	3	2	1	2
7429	1	1	1	2
7432	2	2	1	2
7433	2	2	1	2
7440	2	2	1	2
7441	2	2	1	2
7444	3	4	1	2
7447	1	1	1	2
7456	1	1	1	2
7461	2	2	2	1
7465	3	3	2	1
7468	1	1	1	2
7471	3	7	3	1
7478	1	1	1	2
7480	2	2	1	2
7481	1	1	1	3
7483	1	1	1	3
7486	2	2	1	2
7487	3	2	1	2
7488	1	1	1	2
7495	2	2	1	2
7497	3	1	1	2
7498	2	2	1	2
7501	2	2	1	2
7505	2	2	1	3
7512	1	1	1	2
7518	3	1	1	2
7520	2	2	1	2
7525	1	1	1	2
7528	2	2	1	2
7539	2	2	2	1
7540	3	2	1	2
7545	3	4	2	1
7547	2	2	1	2
7549	1	1	1	2
7550	2	2	1	2
7557	1	1	2	1
7558	3	2	1	2
7560	1	1	2	1
7562	1	1	2	1
7572	3	2	1	2
7574	3	1	1	2
7575	2	2	1	2
7576	1	1	1	3
7585	1	1	1	3
7589	3	6	1	2
7596	1	1	1	3
7605	1	1	2	1
7609	3	2	1	2
7621	3	3	1	2
7624	2	2	1	2
7626	2	2	2	1
7647	2	2	2	1
7649	3	2	2	1
7650	3	7	1	2
7652	3	3	2	1
7653	3	2	2	1
7654	1	1	1	2
7655	1	1	1	2
7660	2	2	1	2
7668	2	2	1	2
7669	2	2	1	2
7671	3	4	2	1
7677	3	2	1	2
7680	1	1	1	2
7682	1	1	2	1
7683	1	1	1	2
7686	2	2	2	1
7688	3	8	2	1
7691	1	1	2	1
7692	2	2	2	1
7693	3	3	1	2
7695	1	1	1	2
7696	1	1	1	2
7698	2	2	1	2
7704	1	1	1	2
7708	3	2	2	1
7715	2	2	2	1
7716	1	1	2	1
7717	2	2	1	2
7721	3	4	1	2
7724	1	1	1	2
7731	3	3	2	1
7732	1	1	1	2
7735	3	8	2	1
7737	1	1	2	1
7738	1	1	1	2
7739	2	2	2	1
7744	2	2	2	1
7748	2	2	1	2
7749	2	2	2	1
7752	2	2	1	3
7756	3	2	1	2
7757	1	1	1	2
7759	3	2	1	2
7761	3	3	1	2
7764	3	6	1	2
7765	3	2	1	2
7772	1	1	2	1
7773	2	2	1	2
7774	1	1	1	3
7775	2	2	1	3
7782	1	1	1	3
7785	2	2	1	2
7790	2	2	1	2
7795	2	2	2	1
7796	2	2	2	1
7798	3	2	1	2
7802	1	1	1	2
7804	2	2	1	2
7807	2	2	1	2
7809	1	1	1	2
7828	3	7	1	2
7834	2	2	1	2
7837	3	2	1	2
7839	1	1	1	2
7846	3	3	2	1
7848	2	2	2	1
7851	3	2	1	2
7853	1	1	2	1
7859	1	1	3	1
7862	1	1	2	1
7863	3	3	2	1
7867	1	1	1	2
7876	3	3	1	2
7877	3	3	2	1
7878	2	2	1	2
7885	2	2	1	2
7887	1	1	2	1
7888	3	3	1	2
7893	2	2	1	2
7894	3	7	1	2
7895	2	2	2	1
7896	3	7	1	2
7897	3	7	2	1
7901	1	1	1	2
7904	2	2	1	2
7909	1	1	1	2
7910	1	1	1	2
7921	2	2	3	1
7925	3	4	1	2
7929	1	1	1	3
7930	3	2	1	2
7932	1	1	1	2
7940	1	1	1	2
7948	3	2	1	2
7951	3	3	1	2
7957	3	2	1	2
7959	2	2	1	3
7961	1	1	1	2
7964	3	4	2	1
7970	1	1	1	2
7978	3	2	1	2
7979	2	2	1	2
7983	1	1	1	2
7984	3	7	1	2
7985	2	2	1	2
7986	3	3	1	2
7988	2	2	1	2
7991	1	1	1	2
7993	3	3	1	2
7996	1	1	2	1
8004	1	1	2	1
8008	3	7	2	1
8011	1	1	2	1
8016	1	1	2	1
8018	2	2	1	2
8019	2	2	1	2
8022	1	1	2	1
8032	1	1	1	2
8033	1	1	1	2
8037	2	2	2	1
8047	2	2	1	2
8063	3	4	1	2
8064	2	2	1	2
8068	2	2	2	1
8070	3	7	1	2
8072	3	2	1	2
8074	3	2	1	2
8075	2	2	1	2
8076	3	2	2	1
8077	2	2	2	1
8079	2	2	1	2
8085	2	2	1	2
8086	3	2	1	2
8089	1	1	1	2
8090	3	8	2	1
8099	1	1	1	3
8104	3	7	1	2
8109	1	1	2	1
8111	2	2	1	2
8112	2	2	1	2
8113	3	3	2	1
8114	1	1	1	2
8116	2	2	1	2
8117	1	1	1	2
8122	2	2	1	2
8123	2	2	1	2
8124	3	2	1	2
8127	2	2	1	2
8128	2	2	1	2
8131	3	3	1	2
8132	3	7	1	2
8135	2	2	1	2
8141	2	2	2	1
8146	1	1	1	3
8147	1	1	1	2
8149	2	2	1	3
8150	1	1	2	1
8165	2	2	1	2
8169	1	1	1	2
8172	3	1	1	2
8173	1	1	1	3
8174	1	1	1	2
8176	3	4	1	2
8178	3	7	1	2
8181	2	2	1	2
8192	3	3	1	2
8193	2	2	1	3
8197	1	1	2	1
8200	2	2	2	1
8201	3	2	2	1
8202	2	2	1	2
8206	3	2	1	2
8210	2	2	2	1
8213	3	4	1	2
8215	2	2	1	2
8219	3	3	1	2
8222	1	1	2	1
8223	3	7	2	1
8228	2	2	1	2
8230	3	7	1	2
8236	1	1	1	2
8239	1	1	1	2
8245	1	1	1	2
8261	2	2	1	2
8262	3	8	1	2
8265	3	1	3	1
8268	3	1	3	1
8270	2	2	2	1
8271	1	1	1	2
8280	2	2	2	1
8283	3	6	1	2
8284	3	7	2	1
8287	2	2	1	3
