Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
31589	2	2	2	1
31591	3	3	1	2
31593	2	2	1	2
31594	3	5	1	2
31596	2	2	1	2
31597	3	2	2	1
31598	1	1	1	2
31601	3	3	2	1
31602	3	2	1	2
31603	1	1	1	2
31610	3	1	1	3
31630	3	2	1	2
31634	2	2	1	2
31635	2	2	2	1
31636	1	1	1	2
31646	1	1	1	2
31649	2	2	1	3
31650	3	3	1	2
31652	1	1	1	2
31656	3	2	1	3
31657	2	2	1	2
31658	3	2	1	2
31660	2	2	2	1
31664	3	2	1	2
31665	3	3	1	2
31666	3	2	1	2
31671	3	4	1	2
31673	1	1	1	2
31679	2	2	1	2
31685	3	2	1	2
31686	3	2	1	2
31687	3	3	1	2
31691	3	3	1	2
31693	3	4	2	1
31694	3	2	1	2
31695	1	1	1	3
31697	3	5	2	1
31698	2	2	1	2
31705	2	2	1	2
31706	2	2	1	3
31708	1	1	1	3
31709	2	2	1	2
31713	2	2	2	1
31714	2	2	1	2
31715	2	2	2	1
31717	2	2	2	1
31721	1	1	1	2
31723	2	2	1	2
31724	2	2	1	2
31728	2	2	1	2
31734	3	3	1	3
31735	3	2	2	1
31740	1	1	1	2
31741	2	2	2	1
31742	1	1	2	1
31744	1	1	2	1
31745	2	2	1	2
31747	2	2	2	1
31751	1	1	1	2
31755	1	1	1	2
31759	2	2	1	2
31763	1	1	2	1
31778	2	2	1	2
31780	3	3	2	1
31782	3	2	1	2
31788	2	2	1	2
31789	3	2	1	2
31794	3	2	1	2
31796	1	1	1	2
31801	2	2	1	2
31804	2	2	1	2
31807	3	5	1	2
31808	1	1	1	2
31817	3	3	1	2
31818	1	1	1	2
31819	2	2	1	2
31826	2	2	1	3
31828	3	3	1	2
31830	1	1	1	3
31836	2	2	1	2
31837	2	2	2	1
31840	2	2	1	2
31843	2	2	1	2
31845	1	1	2	1
31848	1	1	1	2
31860	3	1	1	2
31861	2	2	1	2
31862	3	4	2	1
31865	1	1	2	1
31868	3	3	2	1
31872	2	2	1	3
31887	1	1	2	1
31888	1	1	2	1
31894	2	2	2	1
31902	1	1	2	1
31906	3	1	2	1
31909	3	2	2	1
31910	2	2	2	1
31911	2	2	1	2
31913	3	2	1	2
31916	1	1	3	1
31917	3	2	1	3
31921	3	2	1	3
31943	1	1	1	2
31952	3	2	1	3
31954	3	3	1	2
31961	1	1	1	3
31968	2	2	1	2
31972	2	2	1	2
31981	1	1	1	2
31984	2	2	1	2
31992	2	2	1	2
31993	2	2	2	1
31996	3	3	1	2
32001	3	3	1	3
32002	3	3	1	3
32005	2	2	1	3
32007	2	2	1	2
32009	2	2	2	1
32016	3	3	2	1
32018	2	2	1	2
32019	1	1	2	1
32024	2	2	1	2
32029	3	3	1	2
32033	3	2	1	2
32038	3	2	2	1
32044	3	5	1	3
32051	3	2	1	3
32053	3	2	1	3
32058	1	1	2	1
32059	3	2	3	1
32066	3	4	2	1
32072	1	1	2	1
32075	2	2	1	2
32077	1	1	1	2
32079	3	1	1	2
32093	1	1	1	2
32096	3	3	3	1
32097	3	3	1	2
32100	3	1	2	1
32101	3	2	1	2
32105	3	2	1	3
32108	2	2	3	1
32112	2	2	1	2
32114	2	2	1	2
32116	1	1	1	2
32122	3	2	2	1
32125	3	5	1	2
32126	1	1	2	1
32128	3	5	2	1
32129	3	2	1	2
32130	2	2	2	1
32131	2	2	1	2
32141	1	1	1	2
32146	2	2	1	3
32150	3	2	1	2
32152	1	1	1	2
32153	1	1	1	3
32156	2	2	2	1
32157	3	3	2	1
32159	3	2	1	2
32162	2	2	1	2
32163	2	2	1	3
32169	3	2	1	2
32171	3	2	1	2
32172	1	1	1	2
32173	3	1	1	2
32174	2	2	1	2
32180	2	2	1	2
32182	2	2	3	1
32184	2	2	1	2
32187	1	1	1	2
32189	3	1	1	2
32194	3	5	1	2
32195	2	2	1	2
32208	3	4	1	2
32212	3	1	1	2
32216	3	2	1	2
32217	1	1	1	2
32220	3	2	1	2
32227	3	3	1	2
32228	3	3	2	1
32236	1	1	1	2
32237	1	1	1	3
32239	3	2	1	2
32242	1	1	1	2
32244	3	5	1	2
32245	2	2	1	2
32247	3	2	2	1
32249	3	5	1	2
32251	2	2	1	2
32252	3	2	2	1
32254	1	1	2	1
32258	1	1	1	2
32260	1	1	1	2
32261	3	2	1	2
32265	1	1	1	2
32269	2	2	1	2
32270	3	2	2	1
32271	2	2	1	2
32276	2	2	2	1
32277	2	2	3	1
32280	2	2	1	2
32281	3	5	1	3
32282	2	2	1	2
32283	2	2	1	2
32284	2	2	1	2
32286	1	1	1	2
32293	1	1	1	2
32296	3	3	1	2
32297	2	2	1	2
32305	1	1	1	2
32317	1	1	1	2
32321	1	1	2	1
32325	2	2	2	1
32335	2	2	2	1
32337	2	2	2	1
32342	1	1	1	2
32343	1	1	1	2
32350	2	2	1	2
32351	3	2	1	2
32353	3	3	1	2
32355	3	3	1	2
32361	1	1	1	2
32362	1	1	2	1
32363	3	3	2	1
32364	2	2	1	2
32368	1	1	1	2
32370	1	1	1	2
32371	2	2	1	2
32386	2	2	1	2
32387	1	1	1	2
32388	3	1	1	2
32389	2	2	1	2
32390	1	1	2	1
32391	2	2	1	2
32394	3	2	1	2
32396	3	2	1	2
32406	1	1	1	2
32408	3	1	3	1
32410	3	5	2	1
32418	2	2	1	2
32421	2	2	2	1
32423	3	4	1	2
32427	3	3	1	2
32431	1	1	1	2
32434	3	3	1	3
32438	2	2	2	1
32445	3	5	1	2
32454	2	2	1	2
32455	1	1	1	2
32456	2	2	1	3
32459	1	1	1	2
32460	1	1	1	2
32461	3	3	2	1
32464	2	2	2	1
32466	3	3	1	2
32467	2	2	1	2
32469	3	3	1	2
32470	3	3	1	2
32475	1	1	1	2
32476	2	2	1	2
32483	2	2	1	2
32484	3	5	2	1
32485	3	2	1	2
32493	1	1	1	2
32494	3	3	2	1
32495	3	2	1	2
32496	1	1	1	2
32500	1	1	2	1
32502	3	3	1	2
32505	3	2	1	2
32510	3	1	1	2
32511	3	1	1	2
32515	3	5	1	2
32517	3	5	1	2
32519	3	3	1	2
32522	3	5	1	2
32526	2	2	1	2
32528	1	1	1	2
32536	2	2	1	2
32540	2	2	1	2
32544	1	1	1	2
32556	1	1	1	2
32557	2	2	1	2
32558	2	2	1	2
32562	2	2	2	1
32563	2	2	1	2
32564	1	1	1	2
32565	3	5	1	2
32573	3	2	1	2
32574	3	2	1	2
32575	3	4	1	2
32578	3	3	1	2
32585	3	5	1	2
32589	1	1	2	1
32590	3	3	2	1
32593	3	5	2	1
32596	2	2	1	2
32608	3	3	2	1
32609	2	2	1	2
32613	1	1	1	2
32616	2	2	2	1
32619	2	2	1	2
32621	2	2	1	2
32624	3	2	1	2
32628	3	2	1	3
32630	1	1	1	2
32631	3	2	1	2
32633	3	2	1	2
32636	1	1	2	1
32637	2	2	2	1
32639	3	3	2	1
32640	2	2	1	2
32644	3	2	2	1
32645	3	3	2	1
32647	2	2	2	1
32648	1	1	1	2
32653	2	2	1	3
32662	2	2	2	1
32667	1	1	1	2
32668	1	1	1	2
32672	3	3	1	2
32675	2	2	1	2
32676	3	4	1	2
32682	3	2	1	2
32687	3	2	1	2
32690	2	2	1	2
32694	3	5	3	2
32696	2	2	1	2
32699	2	2	1	2
32705	3	5	1	2
32710	3	2	1	2
32719	2	2	1	3
32723	3	4	1	2
32724	2	2	1	2
32729	1	1	1	3
32730	3	2	1	2
32734	1	1	2	1
32735	3	1	2	1
32736	3	4	2	1
32737	1	1	2	1
32738	3	5	1	2
32743	1	1	1	2
32746	3	3	1	2
32749	3	4	1	2
32750	3	3	1	2
32751	2	2	1	2
32753	2	2	1	2
32755	3	2	2	1
32756	3	2	2	1
32757	2	2	1	2
32758	2	2	1	2
32759	1	1	1	2
32760	1	1	1	2
32764	3	3	2	1
32767	2	2	1	2
32769	2	2	2	1
32770	1	1	1	2
32771	3	2	2	1
32772	2	2	2	1
32778	1	1	1	2
32786	2	2	1	2
32789	3	3	1	2
32790	1	1	2	1
32800	3	5	1	2
32803	2	2	2	1
32804	1	1	1	2
32807	3	3	2	1
32810	3	5	1	2
32811	2	2	2	1
32812	1	1	2	1
32813	1	1	1	2
32817	1	1	1	2
32820	2	2	1	2
32826	1	1	1	2
32828	1	1	2	1
32831	2	2	1	2
32832	1	1	2	1
32833	3	3	1	2
32835	2	2	3	1
32836	3	2	1	2
32839	3	5	1	2
32842	3	5	1	2
32844	2	2	1	2
32848	1	1	1	2
32850	3	3	2	1
32851	3	2	1	2
32852	1	1	2	1
32854	3	5	1	2
32855	3	3	2	1
32861	1	1	2	1
32862	3	5	1	3
32870	3	2	1	2
32875	1	1	1	2
32879	2	2	2	1
32881	2	2	1	2
32882	3	3	1	2
32886	3	5	1	2
32890	3	3	1	2
32892	2	2	1	2
32894	2	2	3	1
32897	1	1	1	2
32900	1	1	2	1
32905	1	1	1	2
32914	3	2	2	1
32916	2	2	2	1
32921	2	2	1	2
32923	2	2	1	2
32925	2	2	3	1
32932	1	1	1	2
32933	3	2	1	2
32934	2	2	2	1
32935	3	5	2	1
32936	1	1	2	1
32937	3	4	1	2
32938	1	1	1	2
32943	3	2	1	2
32957	1	1	1	2
32959	3	2	2	1
32960	3	3	2	1
32965	3	5	2	1
32967	3	5	3	2
32974	1	1	2	1
32981	2	2	1	3
32982	3	5	1	2
32983	3	2	1	2
32986	1	1	1	2
32988	2	2	1	2
32994	3	2	2	1
32996	2	2	2	1
33001	3	4	1	2
33003	3	4	2	1
33005	3	5	1	3
33007	1	1	1	3
33014	2	2	2	1
33020	1	1	1	2
33023	1	1	1	2
33025	3	2	1	2
33028	3	2	1	2
33029	3	1	1	2
33032	1	1	1	2
33033	2	2	2	1
33034	3	3	2	1
33036	2	2	2	1
33038	3	2	2	1
33040	3	3	2	1
33042	1	1	2	1
33045	3	3	2	1
33053	1	1	2	1
33056	3	4	1	2
33059	2	2	2	1
33063	3	3	1	2
33066	2	2	2	1
33077	1	1	2	1
33092	2	2	1	2
33097	1	1	1	3
33102	1	1	2	1
33103	3	5	1	2
33104	2	2	1	3
33105	2	2	1	3
33108	3	2	2	1
33117	3	5	2	1
33126	3	1	1	2
33129	1	1	2	1
33135	1	1	2	1
33138	2	2	1	3
33148	2	2	2	1
33149	1	1	1	2
33150	2	2	1	2
33151	3	5	1	2
33152	2	2	1	2
33153	2	2	1	2
33157	1	1	1	2
33160	1	1	2	1
33163	2	2	2	1
33165	2	2	1	3
33170	3	5	1	2
33171	2	2	2	1
33181	1	1	1	2
33184	1	1	1	3
33188	1	1	2	1
33190	2	2	2	1
33198	3	1	1	3
33208	2	2	2	1
33210	1	1	2	1
33211	3	2	1	2
33215	3	5	1	2
33216	1	1	2	1
33220	2	2	1	2
33223	2	2	1	2
33227	3	5	1	2
33234	1	1	1	3
33235	2	2	1	3
33238	1	1	1	2
33240	3	3	2	1
33244	2	2	2	1
33245	1	1	1	2
33246	2	2	2	1
33247	1	1	2	1
33248	1	1	1	2
33250	3	3	1	3
33252	2	2	1	2
33255	1	1	1	2
33257	2	2	1	2
33264	3	5	1	2
33267	2	2	1	2
33268	2	2	1	2
33276	3	3	1	2
33277	3	5	1	2
33278	1	1	1	2
33281	2	2	2	1
33291	3	2	1	2
33292	2	2	1	2
33293	1	1	1	2
33294	3	3	1	3
33299	3	5	2	1
33309	1	1	1	2
33317	1	1	2	1
33319	3	5	1	2
33323	2	2	1	2
33324	3	3	1	2
33328	3	3	1	2
33331	3	2	2	3
33333	1	1	1	2
33335	2	2	2	1
33336	1	1	1	2
33338	3	5	2	1
33347	2	2	1	2
33350	2	2	2	1
33353	2	2	2	1
33354	2	2	2	1
33361	2	2	1	2
33365	1	1	3	1
33368	1	1	2	1
33369	3	2	1	2
33370	2	2	1	2
33378	1	1	1	2
33379	3	2	1	2
33381	1	1	2	1
33382	2	2	1	2
33385	2	2	1	2
33387	1	1	2	1
33388	2	2	1	2
33389	1	1	2	1
33392	3	5	1	2
33396	2	2	2	1
33399	3	1	1	2
33400	3	5	2	1
33401	1	1	2	1
33403	3	2	1	2
33406	3	5	1	2
33408	3	2	2	1
33410	3	2	1	2
33418	3	3	2	1
33421	1	1	2	1
33427	1	1	2	1
33433	3	2	1	3
33434	3	5	2	1
33436	1	1	2	1
33438	3	1	1	2
33440	3	1	1	2
33441	3	4	2	1
33442	1	1	1	2
33443	2	2	2	1
33450	3	2	1	2
33455	3	2	1	3
33459	1	1	1	2
33464	3	2	1	2
33478	3	2	1	2
33479	2	2	2	1
33482	2	2	1	2
33491	2	2	1	2
33492	3	2	1	2
33496	3	4	1	2
33499	1	1	1	2
33500	2	2	2	1
33506	2	2	1	2
33510	2	2	2	1
33511	3	3	2	1
33516	2	2	1	3
33517	1	1	3	2
33527	2	2	1	2
33528	2	2	3	1
33533	3	3	1	2
33535	2	2	1	2
33538	3	5	1	2
33539	3	2	1	2
33541	3	2	1	2
33543	2	2	1	3
33545	3	2	1	2
33551	1	1	2	1
33552	3	2	2	3
33554	1	1	2	1
33558	3	2	1	2
33561	1	1	1	2
33570	2	2	1	3
33573	1	1	1	2
33574	3	2	1	2
33575	1	1	1	3
33581	1	1	1	2
33585	3	1	1	2
33590	3	5	1	2
33591	2	2	1	3
33594	2	2	2	1
33596	1	1	1	2
33600	3	2	1	2
33602	3	5	1	2
33607	2	2	1	2
33611	2	2	2	3
33621	3	5	1	2
33628	3	3	1	2
33629	1	1	2	1
33633	1	1	1	2
33638	1	1	1	2
33644	1	1	1	2
33645	2	2	1	2
33646	3	1	1	2
33647	3	2	1	2
33655	3	3	1	2
33659	1	1	1	2
33661	3	5	1	3
33662	3	3	1	3
33663	2	2	1	2
33664	2	2	3	1
33666	3	1	1	2
33667	3	4	2	1
33671	1	1	1	3
33673	3	3	1	2
33679	1	1	2	1
33681	1	1	2	1
33700	3	5	1	2
33703	3	5	2	1
33707	2	2	1	2
33709	3	5	2	1
33710	2	2	1	2
33711	1	1	1	2
33713	3	5	1	3
33715	2	2	2	1
33716	2	2	1	2
33718	2	2	1	3
33721	3	5	2	1
33726	1	1	1	2
33736	3	2	1	2
33737	1	1	1	2
33742	1	1	1	2
33747	1	1	1	2
33751	1	1	1	2
33753	1	1	1	2
33758	2	2	1	2
33762	3	1	1	2
33765	3	5	2	1
33767	3	2	1	2
33768	3	2	1	2
33770	1	1	1	2
33771	2	2	2	1
33774	2	2	1	2
33775	2	2	1	2
33777	3	5	2	1
33785	3	5	2	1
33786	3	5	2	1
33787	2	2	1	2
33789	3	5	1	2
33791	3	5	1	2
33793	1	1	1	2
33813	3	2	1	3
33824	1	1	3	1
33828	1	1	1	2
33829	1	1	1	3
33833	3	2	2	1
33834	3	3	2	1
33837	3	2	1	3
33840	3	3	1	2
33842	3	2	1	2
33844	3	3	1	2
33845	1	1	1	2
33846	1	1	1	2
33848	1	1	1	3
33849	1	1	1	2
33855	3	5	2	1
33858	3	2	2	1
33862	1	1	1	3
33868	1	1	1	2
33880	3	2	3	1
33885	1	1	1	2
33891	2	2	1	2
33892	3	5	1	3
33893	2	2	1	2
33894	1	1	3	1
33897	2	2	1	2
33898	2	2	1	2
33903	1	1	2	1
33904	2	2	2	1
33905	3	2	2	1
33906	2	2	1	2
33907	1	1	2	1
33908	2	2	1	2
33911	1	1	2	1
33912	2	2	1	2
33917	2	2	1	2
33920	2	2	1	2
33927	2	2	1	3
33936	1	1	2	1
33937	2	2	2	1
33939	3	4	1	2
33941	2	2	1	3
33943	2	2	1	2
33950	2	2	1	2
33954	1	1	1	2
33956	2	2	1	2
33960	2	2	1	2
33967	1	1	2	1
33968	2	2	1	2
33975	3	2	1	2
33976	3	3	2	1
33981	2	2	1	3
33986	3	4	1	2
33987	3	5	1	2
33989	2	2	1	2
33990	1	1	1	2
33991	3	2	2	1
33992	2	2	2	1
33996	3	5	1	2
33997	1	1	1	2
33999	2	2	1	2
34004	1	1	1	2
34015	1	1	2	1
34016	1	1	3	1
34017	3	3	3	1
34019	3	3	1	3
34020	3	2	1	3
34021	2	2	2	3
34024	1	1	1	2
34030	3	2	1	2
34033	3	1	1	3
34039	1	1	1	2
34040	2	2	1	2
34041	1	1	2	1
34042	1	1	2	1
34044	2	2	1	2
34045	1	1	1	2
34046	1	1	1	2
34052	2	2	1	3
34055	2	2	1	2
34061	2	2	2	1
34064	1	1	1	2
34069	3	2	1	3
34071	3	2	1	3
34074	1	1	1	3
34079	1	1	2	1
34080	1	1	1	2
34085	1	1	1	3
34090	2	2	1	2
34093	2	2	1	2
34094	3	5	1	2
34095	1	1	1	2
34096	1	1	1	2
34102	2	2	1	2
34109	3	3	1	2
34112	3	4	1	2
34113	3	2	1	2
34114	3	2	2	1
34120	2	2	1	2
34124	3	5	2	1
34130	2	2	2	1
34131	3	1	1	2
34135	1	1	1	2
34136	3	3	1	2
34137	3	4	2	1
34140	1	1	1	2
34141	1	1	1	2
34142	2	2	1	2
34144	1	1	1	2
34145	3	2	1	2
34146	1	1	1	2
34148	1	1	1	2
34151	2	2	1	2
34152	2	2	1	3
34157	2	2	1	2
34158	1	1	2	1
34162	3	4	2	1
34164	1	1	1	2
34166	2	2	1	3
34167	3	3	1	2
34170	2	2	3	1
34172	1	1	1	2
34179	2	2	1	2
34190	2	2	1	2
34195	2	2	1	2
34198	1	1	1	2
34200	2	2	2	1
34201	3	5	2	1
34205	3	5	2	1
34207	3	3	1	2
34208	1	1	2	1
34210	1	1	1	2
34211	2	2	2	1
34215	3	3	1	2
34216	2	2	1	2
34218	3	3	1	2
34219	2	2	1	2
34221	2	2	1	2
34222	1	1	2	1
34223	1	1	2	1
34231	2	2	1	3
34236	2	2	1	2
34239	1	1	1	2
34243	3	2	1	3
34246	3	3	1	2
34247	1	1	1	2
34249	2	2	1	2
34251	3	5	1	2
34253	2	2	1	2
34259	1	1	1	2
34272	3	5	1	2
34273	2	2	1	2
34275	2	2	2	1
34277	2	2	2	1
34278	2	2	2	1
34288	3	2	1	2
34294	2	2	1	2
34300	1	1	1	2
34301	1	1	2	1
34302	3	5	1	2
34303	1	1	1	2
34311	3	2	1	2
34312	2	2	2	1
34313	1	1	1	2
34314	2	2	1	3
34315	1	1	1	2
34319	3	4	1	2
34324	3	2	1	2
34329	2	2	1	2
34332	3	2	1	2
34337	1	1	1	3
34339	2	2	1	2
34340	2	2	1	2
34343	2	2	1	2
34344	3	3	1	2
34345	1	1	1	2
34347	3	2	1	2
34354	3	2	3	1
34364	3	4	2	1
34365	2	2	2	1
34370	3	5	1	2
34371	2	2	1	3
34375	2	2	1	2
34379	3	5	1	2
34380	2	2	1	2
34381	3	2	1	2
34382	3	5	1	2
34385	2	2	1	2
34389	1	1	1	3
34397	1	1	1	2
34399	3	2	1	2
34403	1	1	1	2
34408	3	5	3	1
34422	2	2	1	2
34423	3	2	1	2
34425	1	1	2	1
34426	3	3	2	1
34429	2	2	1	2
34430	3	2	1	2
34436	3	2	1	2
34438	3	3	1	2
34439	3	3	2	1
34441	2	2	1	2
34442	2	2	1	2
34445	1	1	1	2
34449	1	1	1	2
34450	1	1	1	2
34451	2	2	2	1
34458	3	1	1	2
34459	2	2	1	2
34460	2	2	1	2
34462	2	2	1	3
34468	3	5	2	1
34477	2	2	1	3
34481	1	1	2	1
34482	1	1	2	1
34483	2	2	1	2
34486	3	2	1	2
34493	3	3	1	2
34500	2	2	1	2
34502	1	1	3	1
34506	3	2	1	2
34507	3	2	2	1
34514	1	1	2	1
34515	3	3	2	3
34516	2	2	2	1
34517	1	1	1	2
34518	1	1	2	1
34519	2	2	3	1
34520	3	2	1	3
34523	3	3	2	1
34525	3	4	1	2
34526	2	2	1	2
34527	3	3	1	2
34531	3	1	1	2
34536	2	2	2	1
34541	3	5	3	1
34542	1	1	1	3
34548	2	2	2	1
34551	1	1	2	1
34553	3	1	1	2
34554	2	2	1	3
34557	3	1	1	3
34562	3	5	2	1
34564	3	2	2	1
34565	1	1	1	2
34566	1	1	1	2
34568	1	1	2	1
34573	1	1	1	2
34578	1	1	1	2
34586	3	2	2	1
34591	1	1	1	2
34593	3	5	1	2
34594	1	1	2	1
34596	3	5	2	1
34599	1	1	2	1
34600	1	1	2	1
34602	3	3	1	2
34609	2	2	1	2
34611	3	3	2	1
34612	2	2	1	2
34613	1	1	1	2
34620	1	1	2	1
34621	1	1	2	1
34622	3	2	1	2
34623	1	1	1	2
34630	2	2	1	3
34635	2	2	1	2
34636	3	1	1	3
34637	2	2	1	2
34638	2	2	1	2
34644	3	3	1	2
34647	1	1	2	1
34650	1	1	1	2
34652	3	2	1	3
34655	3	3	1	3
34657	2	2	1	2
34658	1	1	1	2
34660	2	2	2	1
34661	2	2	2	1
34662	3	5	1	2
34663	3	3	2	1
34664	1	1	1	2
34665	3	5	2	1
34666	1	1	2	1
34668	3	1	1	2
34671	2	2	1	2
34675	3	5	1	2
34682	1	1	1	2
34689	3	3	1	2
34690	2	2	1	2
34693	2	2	2	1
34694	1	1	1	2
34695	3	5	1	2
34703	2	2	1	2
34705	2	2	1	2
34710	2	2	1	2
34713	3	2	1	3
34721	2	2	1	2
34722	3	2	1	2
34729	2	2	1	2
34732	1	1	1	2
34733	1	1	2	1
34734	2	2	1	2
34742	2	2	1	2
34748	3	2	1	2
34752	2	2	1	2
34753	3	5	1	2
34758	3	2	1	2
34760	3	3	1	2
34762	1	1	1	2
34764	3	4	1	2
34765	1	1	2	1
34766	3	5	2	1
34768	2	2	2	1
34770	2	2	1	2
34771	3	2	1	2
34773	1	1	1	2
34774	3	2	1	2
34778	3	2	1	2
34782	1	1	1	3
34783	1	1	1	3
34788	3	3	1	2
34789	3	1	2	1
34792	2	2	1	3
34793	3	2	1	3
34794	3	3	1	2
34800	2	2	1	2
34801	3	3	1	3
34803	3	5	1	2
34816	3	4	1	2
34822	1	1	1	2
34825	1	1	1	2
34827	2	2	2	1
34828	1	1	1	2
34830	1	1	1	2
34833	1	1	1	2
34836	1	1	1	2
34837	1	1	1	2
34839	1	1	1	2
34844	2	2	1	3
34846	2	2	1	2
34851	3	5	1	2
34856	1	1	1	2
34858	3	3	1	2
34860	1	1	1	2
34861	3	3	1	2
34863	2	2	1	2
34864	1	1	1	2
34865	2	2	2	1
34866	3	5	1	2
34867	1	1	2	1
34869	1	1	2	1
34870	1	1	2	1
34871	2	2	1	2
34872	2	2	1	2
34874	3	5	2	1
34875	1	1	1	2
34876	3	3	1	2
34879	2	2	1	2
34883	3	3	1	2
34884	3	2	1	3
34891	1	1	2	1
34892	3	2	1	2
34894	2	2	1	2
34896	1	1	2	1
34899	1	1	2	1
34900	3	3	1	2
34904	2	2	2	1
34915	1	1	1	3
34916	3	3	3	1
34917	3	5	3	1
34918	2	2	1	2
34919	1	1	1	2
34920	2	2	2	1
34921	2	2	1	2
34928	1	1	3	2
34937	2	2	1	3
34940	3	3	1	2
34942	2	2	2	1
34945	2	2	1	2
34948	1	1	1	2
34949	1	1	2	1
34958	1	1	2	1
34965	2	2	1	2
34967	2	2	1	2
34968	2	2	2	1
34972	3	3	1	2
34985	2	2	1	2
34987	1	1	2	1
34995	2	2	1	2
34996	3	2	1	3
34997	3	2	1	2
35004	1	1	1	2
35005	1	1	2	1
35009	3	3	2	1
35015	3	3	1	2
35016	1	1	1	2
35018	1	1	2	1
35020	1	1	2	1
35022	2	2	1	3
35031	3	1	1	2
35032	2	2	1	2
35034	3	3	1	2
35036	2	2	1	2
35038	3	3	1	2
35040	3	2	1	2
35042	3	2	3	1
35044	2	2	1	2
35047	3	2	2	1
35048	3	4	3	1
35050	3	2	2	1
35052	2	2	2	1
35053	2	2	1	2
35054	3	3	2	1
35055	3	5	1	2
35062	3	4	1	2
35064	2	2	1	2
35065	2	2	2	1
35066	1	1	1	2
35068	3	2	1	3
35069	3	2	1	3
35070	3	2	1	2
35072	3	1	1	3
35075	3	3	1	2
35076	3	3	2	1
35079	2	2	2	1
35080	3	3	1	2
35089	2	2	1	2
35091	3	2	1	2
35095	3	5	2	1
35100	3	1	1	2
35101	1	1	2	1
35102	1	1	2	1
35103	3	3	2	1
35111	1	1	2	1
35119	3	5	1	2
35120	2	2	1	3
35122	3	3	2	1
35123	3	3	1	2
35124	3	3	2	1
35134	3	3	2	1
35135	3	1	2	1
35139	3	2	2	1
35141	1	1	2	1
35146	2	2	1	2
35153	3	2	1	2
35159	2	2	1	2
35163	2	2	1	2
35166	3	5	1	3
35167	2	2	1	2
35169	2	2	1	3
35173	1	1	2	1
35179	1	1	2	1
35183	2	2	1	2
35190	2	2	2	1
35226	1	1	2	1
35227	1	1	1	2
35228	3	2	1	2
35229	3	2	1	2
35230	1	1	2	1
35231	2	2	1	2
35239	2	2	1	2
35240	1	1	1	2
35241	3	4	2	1
35242	2	2	1	2
35243	2	2	1	2
35244	1	1	1	2
35245	2	2	1	2
35246	1	1	1	2
35249	3	2	2	1
35259	2	2	1	2
35260	2	2	2	1
35272	3	4	2	1
35278	3	2	1	2
35285	2	2	1	2
35292	1	1	1	2
35293	1	1	2	1
35294	1	1	1	2
35295	2	2	2	1
35300	3	1	1	2
35306	3	3	1	3
35308	3	2	1	2
35311	1	1	1	3
35312	3	1	1	2
35315	3	3	2	1
35316	1	1	2	1
35318	1	1	1	2
35322	1	1	2	1
35324	3	4	1	2
35326	2	2	1	2
35327	2	2	1	2
35328	3	2	2	1
35329	2	2	1	2
35332	1	1	2	1
35335	3	3	1	2
35339	2	2	1	2
35340	2	2	2	1
35344	2	2	2	1
35346	1	1	1	3
35348	3	3	1	2
35349	1	1	1	2
35358	3	4	2	3
35359	2	2	1	3
35361	1	1	1	2
35362	3	2	1	3
35363	1	1	1	2
35364	2	2	1	2
35366	3	3	2	3
35368	3	2	1	2
35370	2	2	2	1
35371	2	2	1	2
35375	1	1	2	1
35380	2	2	1	2
35383	1	1	1	2
35385	2	2	1	2
35386	2	2	2	1
35392	3	2	1	2
35395	1	1	1	2
35399	2	2	2	1
35400	3	2	1	2
35405	2	2	2	1
35407	1	1	2	1
35408	2	2	2	1
35409	3	3	2	1
35410	2	2	1	2
35411	3	2	1	2
35417	2	2	2	1
35420	1	1	2	1
35424	1	1	2	1
35428	2	2	1	2
35429	2	2	1	2
35430	3	3	1	2
35431	2	2	1	2
35447	2	2	1	2
35448	2	2	1	2
35451	3	3	1	2
35452	3	4	2	1
35453	1	1	1	2
35455	2	2	1	2
35458	2	2	1	2
35470	1	1	1	2
35472	1	1	2	1
35475	2	2	1	2
35479	3	5	1	2
35486	3	3	1	2
35491	3	2	1	2
35493	2	2	1	2
35494	3	1	1	2
35495	2	2	1	2
35496	2	2	1	2
35498	3	2	1	2
35499	1	1	1	2
35502	1	1	1	2
35504	3	2	1	2
35507	2	2	3	2
35508	2	2	1	3
35510	1	1	1	3
35513	1	1	1	2
35515	1	1	1	2
35518	3	2	1	2
35523	1	1	1	3
35527	3	2	1	2
35534	3	3	1	2
35537	3	2	1	2
35538	2	2	1	3
35544	3	4	1	2
35551	2	2	1	2
35552	2	2	1	3
35554	1	1	2	1
35560	3	5	1	2
35563	1	1	1	2
35565	2	2	1	2
35575	3	3	1	3
35576	2	2	1	2
35580	1	1	1	2
35581	1	1	1	3
35583	1	1	2	1
35584	3	5	1	2
35595	3	5	2	1
35596	1	1	2	1
35599	1	1	1	2
35600	1	1	1	3
35601	2	2	1	2
35604	3	2	1	3
35609	3	2	2	1
35611	3	2	1	3
35615	3	3	1	2
35617	1	1	1	2
35620	3	5	1	2
35621	2	2	2	1
35627	2	2	1	2
35628	2	2	1	2
35630	3	2	1	2
35632	1	1	2	1
35633	3	2	1	2
35642	1	1	1	2
35662	3	2	2	1
35672	3	1	1	2
35679	2	2	1	3
35682	1	1	1	2
35684	1	1	2	1
35687	1	1	1	2
35688	3	1	2	1
35691	3	2	1	2
35692	2	2	1	2
